City,Country,Hazard,Climate-related hazards,Current probability of hazard,Current magnitude of impact of hazard,Expected future change in hazard intensity,Expected future change in hazard frequency,Population,City Location
Nairobi,Kenya,Worst case hazard,"Heavy precipitation, River flooding, Urban flooding",High,,,,4500000,"-1.29206, 36.8219 "
Nanjing,China,Air pollution,Air pollution,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Biodiversity loss,Biodiversity loss,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Coastal flooding,Coastal flooding,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Drought,Drought,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Extreme cold,Extreme cold,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Extreme heat,Extreme heat,Low,Low,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Extreme wind,Extreme wind,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Fire weather (risk of wildfires),Fire weather (risk of wildfires),No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Heat stress,Heat stress,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Heavy precipitation,Heavy precipitation,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Hurricanes/cyclones/typhoons,Hurricanes/cyclones/typhoons,Low,Low,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Increased water demand,Increased water demand,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Infectious disease,Infectious disease,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Loss of green space/green cover,Loss of green space/green cover,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Mass movement,Mass movement,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Oceanic events,Oceanic events,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Other coastal events,Other coastal events,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,River flooding,River flooding,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Snow and ice,Snow and ice,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Soil degradation/erosion,Soil degradation/erosion,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Storm,Storm,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Urban flooding,Urban flooding,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Water stress,Water stress,No Data,No Data,No Data,No Data,9319700,"32.0603, 118.797 "
Nanjing,China,Worst case hazard,"Extreme heat, Hurricanes/cyclones/typhoons",Low,,,,9319700,"32.0603, 118.797 "
New Orleans,United States of America,Air pollution,Air pollution,No Data,No Data,No Data,No Data,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Biodiversity loss,Biodiversity loss,No Data,No Data,No Data,No Data,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Coastal flooding,Coastal flooding,High,High,Increasing,Increasing,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Drought,Drought,No Data,No Data,No Data,No Data,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Extreme cold,Extreme cold,Medium Low,Medium High,Do not know,Increasing,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Extreme heat,Extreme heat,High,Medium High,Increasing,Increasing,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Extreme wind,Extreme wind,No Data,No Data,No Data,No Data,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Fire weather (risk of wildfires),Fire weather (risk of wildfires),No Data,No Data,No Data,No Data,383997,"29.9511, -90.0715 "
New Orleans,United States of America,Heat stress,Heat stress,No Data,No Data,No Data,No Data,383997,"29.9511, -90.0715 "
